iteracion,recompensa,longitud,contribucion_recompensa_vx,contribucion_recompensa_progreso,contribucion_recompensa_vy,contribucion_recompensa_yaw,contribucion_recompensa_vertical,contribucion_recompensa_supervivencia,contribucion_penalizacion_y,contribucion_penalizacion_suavidad,contribucion_penalizacion_torque,contribucion_penalizacion_pose,recompensa_vx,recompensa_progreso,recompensa_vy,recompensa_yaw,recompensa_vertical,recompensa_supervivencia,activacion_marcha,penalizacion_y,penalizacion_error_vx,penalizacion_suavidad,penalizacion_torque,penalizacion_pose,recompensa_fin_supervivencia,recompensa_fin_distancia_objetivo,penalizacion_fin_error_vx,penalizacion_fin_caida
367,5554.998046875,763.8580932617188,1.0286211967468262,0.49335652589797974,3.0169615745544434,1.7728550434112549,0.8452196717262268,0.43441617488861084,0.04512843117117882,0.04500070959329605,0.05796503275632858,0.0,0.5143105983734131,0.9867130517959595,0.3268446922302246,0.2046983540058136,0.973535418510437,1.0,0.8688323497772217,0.9025686383247375,0.016714785248041153,4.5000715255737305,11593.0068359375,0.09212853759527206,7.29051399230957,8.973945617675781,0.026460658758878708,3.1934354305267334
368,5364.1494140625,749.5224609375,1.0115641355514526,0.493638813495636,2.9715304374694824,1.7605493068695068,0.8386375308036804,0.4310638904571533,0.044524576514959335,0.04511146619915962,0.058161649852991104,0.0,0.5057820677757263,0.987277626991272,0.3223041594028473,0.2048163115978241,0.9735077619552612,1.0,0.8621277809143066,0.8904914855957031,0.01820531114935875,4.511146545410156,11632.330078125,0.09232499450445175,6.516177654266357,8.388175010681152,0.025766558945178986,3.209071159362793
369,4846.76953125,679.74365234375,1.0239648818969727,0.4932950735092163,2.9352383613586426,1.7567815780639648,0.8391823768615723,0.43118053674697876,0.03674750030040741,0.045232079923152924,0.058034494519233704,0.0,0.5119824409484863,0.9865901470184326,0.31847161054611206,0.20431919395923615,0.9737352728843689,1.0,0.8623610734939575,0.7349499464035034,0.017056990414857864,4.523207664489746,11606.900390625,0.09274183213710785,4.622972011566162,6.117552757263184,0.01971997693181038,3.8385910987854004
370,4799.17236328125,667.8197021484375,1.014091968536377,0.493257075548172,3.0149500370025635,1.7582648992538452,0.8424801826477051,0.4331352710723877,0.03345370292663574,0.045286886394023895,0.05812505632638931,0.0,0.5070459842681885,0.986514151096344,0.32745569944381714,0.20355306565761566,0.9733554124832153,1.0,0.8662705421447754,0.6690740585327148,0.01970924809575081,4.528688430786133,11625.01171875,0.09308737516403198,4.513460636138916,5.859391212463379,0.02058492787182331,3.9076414108276367
371,4421.9736328125,627.832763671875,1.0079349279403687,0.49260854721069336,3.011096954345703,1.7429749965667725,0.8359870910644531,0.42987126111984253,0.0336499847471714,0.04567360877990723,0.05835122615098953,0.0,0.5039674639701843,0.9852170944213867,0.3279680907726288,0.20324671268463135,0.9732593297958374,1.0,0.8597425222396851,0.6729996800422668,0.020615914836525917,4.567360877990723,11670.244140625,0.09302851557731628,3.773514747619629,4.969450950622559,0.02065456099808216,4.209140777587891
372,4351.28271484375,623.3731689453125,0.9944192171096802,0.49135076999664307,2.9904494285583496,1.7186667919158936,0.8285060524940491,0.4260130524635315,0.031667616218328476,0.04598786681890488,0.05867209658026695,0.0,0.4972096085548401,0.9827015399932861,0.3267473578453064,0.20223316550254822,0.973249614238739,1.0,0.852026104927063,0.6333523392677307,0.020347535610198975,4.598786354064941,11734.419921875,0.09282231330871582,4.123450756072998,5.694231033325195,0.02034880965948105,4.653144836425781
373,4024.183837890625,590.729248046875,0.9843183755874634,0.49172788858413696,2.892563581466675,1.685905933380127,0.8209383487701416,0.4220397472381592,0.02855491079390049,0.046060897409915924,0.05862739682197571,0.0,0.4921591877937317,0.9834557771682739,0.31599438190460205,0.2003849446773529,0.9733628034591675,1.0,0.8440794944763184,0.5710982084274292,0.02134627103805542,4.6060895919799805,11725.4794921875,0.09312945604324341,3.183027744293213,4.394646167755127,0.019256705418229103,4.925716400146484
374,4039.9580078125,587.3121337890625,0.9946533441543579,0.4911673069000244,2.9091038703918457,1.6954987049102783,0.8212816715240479,0.4219987392425537,0.0274698194116354,0.046095993369817734,0.05833236873149872,0.0,0.49732667207717896,0.9823346138000488,0.3182316720485687,0.20157486200332642,0.9739925861358643,1.0,0.8439974784851074,0.5493963956832886,0.019978273659944534,4.6095991134643555,11666.474609375,0.09310966730117798,2.867889642715454,3.901660442352295,0.02042195200920105,4.642963409423828
375,3838.56298828125,556.3514404296875,0.9951837062835693,0.4908691346645355,2.920149087905884,1.6892809867858887,0.8204320073127747,0.42153996229171753,0.02175646275281906,0.04653874412178993,0.05853186175227165,0.0,0.49759185314178467,0.981738269329071,0.3206298351287842,0.20101147890090942,0.9739328622817993,1.0,0.8430799245834351,0.4351292550563812,0.021293358877301216,4.653874397277832,11706.373046875,0.09260602295398712,1.8177692890167236,2.289079189300537,0.01601770892739296,5.106625080108643
376,3605.75830078125,522.9149169921875,0.9898396134376526,0.49048444628715515,2.9382495880126953,1.6936430931091309,0.8232970237731934,0.4232161045074463,0.020668424665927887,0.04691271483898163,0.05887334421277046,0.0,0.4949198067188263,0.9809688925743103,0.32241249084472656,0.20053891837596893,0.9735713005065918,1.0,0.8464322090148926,0.4133685231208801,0.022491617128252983,4.691271781921387,11774.66796875,0.09216861426830292,1.1452438831329346,1.57661771774292,0.00953007210046053,5.5325927734375
377,3588.46337890625,538.1223754882812,0.9685520529747009,0.4904317557811737,2.8385703563690186,1.6518378257751465,0.8082062602043152,0.4154139757156372,0.021180886775255203,0.046955764293670654,0.0591723695397377,0.0,0.48427602648735046,0.9808635115623474,0.3129519522190094,0.1994508057832718,0.9737539291381836,1.0,0.8308279514312744,0.42361772060394287,0.02357770875096321,4.6955766677856445,11834.474609375,0.09260861575603485,1.3985933065414429,1.8067693710327148,0.014376530423760414,5.458353042602539
378,3426.02783203125,520.509033203125,0.9610763192176819,0.4898381233215332,2.85809588432312,1.6514856815338135,0.80885910987854,0.4159303605556488,0.020951425656676292,0.04723547399044037,0.05954748019576073,0.0,0.48053815960884094,0.9796762466430664,0.31618672609329224,0.19932499527931213,0.9734593629837036,1.0,0.8318607211112976,0.41902852058410645,0.02382189966738224,4.723547458648682,11909.49609375,0.09214980900287628,1.5804694890975952,1.9741615056991577,0.01818968914449215,5.859572410583496
379,3425.6845703125,523.2277221679688,0.954666793346405,0.4884461760520935,2.8321938514709473,1.6375629901885986,0.8005781173706055,0.4115408957004547,0.020605288445949554,0.04735361039638519,0.05954296141862869,0.0,0.4773333966732025,0.976892352104187,0.3133131265640259,0.19950076937675476,0.9737425446510315,1.0,0.8230817914009094,0.4121057987213135,0.023987704887986183,4.735361099243164,11908.5927734375,0.09231308102607727,1.5113136768341064,1.8171122074127197,0.01795235276222229,5.988887786865234
380,3468.02880859375,526.0780029296875,0.9664733409881592,0.4889512062072754,2.8640027046203613,1.6431512832641602,0.8002493977546692,0.4111008644104004,0.018978893756866455,0.04735294729471207,0.059084728360176086,0.0,0.4832366704940796,0.9779024124145508,0.31836116313934326,0.20040568709373474,0.9743962287902832,1.0,0.8222017288208008,0.3795778751373291,0.02274738997220993,4.735294818878174,11816.9453125,0.09262339770793915,1.675502061843872,2.0985710620880127,0.020698990672826767,5.910447120666504
381,3453.8701171875,537.7926025390625,0.9506784081459045,0.48806920647621155,2.804522752761841,1.6093568801879883,0.7883087992668152,0.40478044748306274,0.019209252670407295,0.04765992611646652,0.0592462457716465,0.0,0.47533920407295227,0.9761384129524231,0.3133005201816559,0.1994282305240631,0.9747788906097412,1.0,0.8095608949661255,0.3841850757598877,0.023690879344940186,4.765992641448975,11849.2490234375,0.09257397800683975,1.5118062496185303,1.750114917755127,0.01996767520904541,5.94534969329834
382,3448.68798828125,530.7432861328125,0.9548650979995728,0.489193856716156,2.801947832107544,1.6281108856201172,0.7933024168014526,0.407210111618042,0.018853720277547836,0.04793516919016838,0.059387847781181335,0.0,0.4774325489997864,0.978387713432312,0.3124118447303772,0.20050477981567383,0.9750970005989075,1.0,0.814420223236084,0.3770744204521179,0.02277180925011635,4.793517112731934,11877.568359375,0.09208428114652634,1.1116690635681152,1.3655157089233398,0.012906402349472046,5.739343166351318
383,3322.898681640625,518.07861328125,0.9409052133560181,0.4870716333389282,2.7872862815856934,1.6073894500732422,0.7873454093933105,0.4043194055557251,0.019217466935515404,0.0481351763010025,0.059638865292072296,0.0,0.47045260667800903,0.9741432666778564,0.31221386790275574,0.19943970441818237,0.9748072624206543,1.0,0.8086388111114502,0.38434934616088867,0.024871308356523514,4.8135175704956055,11927.7734375,0.09189110994338989,0.9402306079864502,1.1078681945800781,0.012061645276844501,6.3705735206604
384,3250.012939453125,507.7829284667969,0.9368178248405457,0.4870419502258301,2.783444881439209,1.6051630973815918,0.7868447303771973,0.4041209816932678,0.017981331795454025,0.048478759825229645,0.060301460325717926,0.0,0.4684089124202728,0.9740839004516602,0.3118659555912018,0.19920802116394043,0.9747292995452881,1.0,0.8082419633865356,0.3596266508102417,0.025167621672153473,4.847876071929932,12060.291015625,0.09160655736923218,0.7836195826530457,0.7643214464187622,0.01259965542703867,6.3863677978515625
385,3205.1142578125,513.1588134765625,0.9259198904037476,0.4858020544052124,2.71999454498291,1.5884617567062378,0.7807444930076599,0.4009554386138916,0.019080132246017456,0.048603735864162445,0.06015802174806595,0.0,0.4629599452018738,0.9716041088104248,0.3069727122783661,0.19881771504878998,0.9749295711517334,1.0,0.8019108772277832,0.3816026747226715,0.02549907937645912,4.860373497009277,12031.6044921875,0.09172294288873672,0.8585900068283081,0.8614420294761658,0.013478994369506836,6.709360122680664
386,3117.03955078125,496.7300109863281,0.9333898425102234,0.4865463972091675,2.7240824699401855,1.5949764251708984,0.7845021486282349,0.4028852581977844,0.018370527774095535,0.04895801097154617,0.06053723394870758,0.0,0.4666949212551117,0.973092794418335,0.30600112676620483,0.198868528008461,0.9748849868774414,1.0,0.8057705163955688,0.3674105405807495,0.02565528079867363,4.895801544189453,12107.4462890625,0.09157553315162659,0.7442993521690369,0.6570744514465332,0.012288078665733337,6.911481857299805
387,3049.40185546875,490.8197326660156,0.917077362537384,0.4841309189796448,2.767843008041382,1.573214054107666,0.782656192779541,0.4020821154117584,0.01805553212761879,0.049345213919878006,0.06106919050216675,0.0,0.458538681268692,0.9682618379592896,0.31090787053108215,0.196203351020813,0.9745645523071289,1.0,0.8041642308235168,0.3611105978488922,0.02814086526632309,4.934521675109863,12213.837890625,0.09126677364110947,0.9270243644714355,0.7388545870780945,0.017327990382909775,6.943546295166016
388,3094.876708984375,503.61712646484375,0.9149532318115234,0.4846968650817871,2.7405128479003906,1.573216199874878,0.7788896560668945,0.3998202979564667,0.01823415979743004,0.04948527365922928,0.06118589639663696,0.0,0.4574766159057617,0.9693937301635742,0.3085874915122986,0.19739243388175964,0.9753320217132568,1.0,0.7996405959129333,0.36468324065208435,0.02674856409430504,4.948527812957764,12237.1796875,0.09132206439971924,0.8555334210395813,0.7764468193054199,0.014985490590333939,6.968658447265625
389,2944.04150390625,466.697998046875,0.9374043941497803,0.4859246611595154,2.7913832664489746,1.6033706665039062,0.7979799509048462,0.40968427062034607,0.016108155250549316,0.05014895275235176,0.061469025909900665,0.0,0.46870219707489014,0.9718493223190308,0.31199023127555847,0.19612133502960205,0.9750829935073853,1.0,0.8193685412406921,0.32216304540634155,0.02563038468360901,5.014895439147949,12293.8046875,0.09050387144088745,0.531498908996582,0.3461940586566925,0.011221727356314659,7.125683784484863
390,2978.548828125,477.9690856933594,0.9199771881103516,0.4850054085254669,2.7201781272888184,1.5879871845245361,0.7859492301940918,0.4033377468585968,0.015884030610322952,0.04997275769710541,0.06151537597179413,0.0,0.4599885940551758,0.9700108170509338,0.30537354946136475,0.19711214303970337,0.9754551649093628,1.0,0.8066754937171936,0.31768062710762024,0.02667253091931343,4.997275352478027,12303.0751953125,0.09113310277462006,0.5738037824630737,0.38606593012809753,0.011127257719635963,7.066559791564941
391,2955.47509765625,474.7244567871094,0.9261235594749451,0.4851226210594177,2.7174558639526367,1.5872581005096436,0.7859481573104858,0.4033220410346985,0.016966059803962708,0.05041682720184326,0.0617825910449028,0.0,0.46306177973747253,0.9702452421188354,0.3051934838294983,0.1969124972820282,0.9755584001541138,1.0,0.806644082069397,0.33932119607925415,0.027042511850595474,5.041683197021484,12356.5185546875,0.09054182469844818,0.5763548016548157,0.5073585510253906,0.01014241948723793,7.2400383949279785
392,2943.50830078125,488.321533203125,0.9049897789955139,0.4833744168281555,2.6246163845062256,1.5448203086853027,0.770228385925293,0.3951643109321594,0.017743613570928574,0.050458844751119614,0.061818163841962814,0.0,0.45249488949775696,0.966748833656311,0.29708993434906006,0.19594542682170868,0.9758351445198059,1.0,0.7903286218643188,0.3548722267150879,0.02723781391978264,5.045884609222412,12363.6328125,0.09090213477611542,0.7848241329193115,0.4984585642814636,0.016390621662139893,7.247808456420898
393,2951.7548828125,479.4920959472656,0.9107199907302856,0.48532259464263916,2.6585395336151123,1.5639169216156006,0.7789849042892456,0.39959776401519775,0.015209284611046314,0.050552237778902054,0.06180150434374809,0.0,0.4553599953651428,0.9706451892852783,0.2991686463356018,0.1961798369884491,0.9760395288467407,1.0,0.7991955280303955,0.304185688495636,0.02569706365466118,5.055224418640137,12360.3017578125,0.09103341400623322,0.6308474540710449,0.2602003812789917,0.015075130388140678,7.149656295776367
394,2971.4296875,489.99676513671875,0.9027562737464905,0.4843434691429138,2.621255874633789,1.5493760108947754,0.7680871486663818,0.39382994174957275,0.0171516016125679,0.050856269896030426,0.062284454703330994,0.0,0.45137813687324524,0.9686869382858276,0.29645174741744995,0.19644616544246674,0.9762860536575317,1.0,0.7876598834991455,0.34303203225135803,0.026533953845500946,5.085627555847168,12456.890625,0.09077908843755722,0.7249497771263123,0.3617170453071594,0.01653992012143135,7.26586389541626
395,2956.6259765625,491.8719482421875,0.9014585018157959,0.4829362630844116,2.632781982421875,1.5523111820220947,0.7687047719955444,0.3943561911582947,0.018278885632753372,0.05116746574640274,0.062378015369176865,0.0,0.45072925090789795,0.9658725261688232,0.2975718379020691,0.19703125953674316,0.9760454893112183,1.0,0.7887123823165894,0.36557772755622864,0.02774110808968544,5.11674690246582,12475.603515625,0.09077631682157516,0.4719494879245758,0.2808395326137543,0.010418770834803581,7.480834484100342
396,2936.89794921875,492.99176025390625,0.894935131072998,0.4813613295555115,2.58571195602417,1.5366853475570679,0.763561487197876,0.39167821407318115,0.018665611743927002,0.051487937569618225,0.0628938227891922,0.0,0.447467565536499,0.962722659111023,0.2941857576370239,0.1963275969028473,0.9761936068534851,1.0,0.7833564281463623,0.37331217527389526,0.02888372167944908,5.148793697357178,12578.765625,0.09066914021968842,0.9004405736923218,0.4028683304786682,0.02095639705657959,7.42938756942749
397,3023.414794921875,526.4537353515625,0.8746235370635986,0.4791027307510376,2.5256261825561523,1.500873327255249,0.7456610202789307,0.3823254406452179,0.020412331447005272,0.05135217681527138,0.062687948346138,0.0,0.4373117685317993,0.9582054615020752,0.290915310382843,0.1964239478111267,0.9766634702682495,1.0,0.7646508812904358,0.40824663639068604,0.029317501932382584,5.135217666625977,12537.58984375,0.09113820642232895,0.9639919400215149,0.4234361946582794,0.02243409864604473,7.545701026916504
398,3062.02099609375,533.8134765625,0.8770045638084412,0.4792197346687317,2.4485785961151123,1.5044465065002441,0.7388074398040771,0.3786105513572693,0.02097804844379425,0.05163266882300377,0.06289035081863403,0.0,0.4385022819042206,0.9584394693374634,0.2823910415172577,0.19844815135002136,0.977024257183075,1.0,0.7572211027145386,0.419560968875885,0.028145158663392067,5.163267135620117,12578.0703125,0.09111125767230988,0.7471299171447754,0.33761072158813477,0.017039742320775986,7.467317581176758
399,3065.060546875,550.441162109375,0.869064450263977,0.47545817494392395,2.4557056427001953,1.477458119392395,0.7350958585739136,0.3766913115978241,0.023872826248407364,0.05177327245473862,0.06281303614377975,0.0,0.4345322251319885,0.9509163498878479,0.28470370173454285,0.19620417058467865,0.9772983193397522,1.0,0.7533826231956482,0.4774565100669861,0.02949422039091587,5.177327632904053,12562.607421875,0.09141315519809723,1.2701480388641357,0.44956672191619873,0.03178474307060242,7.190805435180664
400,3078.36474609375,539.1057739257812,0.8816330432891846,0.4788474440574646,2.469827890396118,1.493819236755371,0.7431352138519287,0.380557656288147,0.022330570966005325,0.0521889366209507,0.06295949965715408,0.0,0.4408165216445923,0.9576948881149292,0.28344041109085083,0.1962827444076538,0.9776659607887268,1.0,0.761115312576294,0.4466114044189453,0.028673434630036354,5.218894004821777,12591.900390625,0.09083925187587738,0.9925327301025391,0.5580816864967346,0.02154882252216339,7.286749362945557
401,3017.5673828125,541.9345703125,0.8656671643257141,0.47589343786239624,2.429624080657959,1.4916218519210815,0.742297887802124,0.3805215358734131,0.022315096110105515,0.05245670676231384,0.06366941332817078,0.0,0.43283358216285706,0.9517868757247925,0.28121620416641235,0.19632014632225037,0.9770008325576782,1.0,0.7610430717468262,0.4463018774986267,0.03164253383874893,5.245671272277832,12733.8828125,0.09079281240701675,1.4229583740234375,0.5719106197357178,0.034586865454912186,7.214200019836426
402,3054.950439453125,588.8199462890625,0.8210909366607666,0.4664614796638489,2.2840633392333984,1.4060373306274414,0.7059067487716675,0.3617146909236908,0.025558561086654663,0.05263258144259453,0.06407984346151352,0.0,0.4105454683303833,0.9329229593276978,0.27067190408706665,0.1944122314453125,0.9774961471557617,1.0,0.7234293818473816,0.511171281337738,0.035351768136024475,5.263258457183838,12815.9697265625,0.09059396386146545,2.569047689437866,1.0181375741958618,0.061446040868759155,7.483857154846191
403,3102.589111328125,603.3043212890625,0.8043091297149658,0.46418216824531555,2.380570411682129,1.4175986051559448,0.7049088478088379,0.36147433519363403,0.02729819156229496,0.05298953875899315,0.06480948626995087,0.0,0.4021545648574829,0.9283643364906311,0.2813785672187805,0.19633112847805023,0.9771838188171387,1.0,0.7229486703872681,0.5459638833999634,0.0394316203892231,5.298954010009766,12961.8984375,0.09001661837100983,3.148554563522339,1.2083381414413452,0.07650025933980942,6.951778411865234
404,3087.88720703125,615.819580078125,0.8078699707984924,0.4656331539154053,2.264130115509033,1.3766381740570068,0.6975363492965698,0.3572540283203125,0.029237816110253334,0.05309269577264786,0.06419947743415833,0.0,0.4039349853992462,0.9312663078308105,0.2708017826080322,0.19313764572143555,0.9780932068824768,1.0,0.714508056640625,0.5847563147544861,0.03689642995595932,5.309269905090332,12839.89453125,0.09044057130813599,2.980177402496338,1.1955033540725708,0.07263568043708801,7.212894439697266
405,3187.523193359375,642.9728393554688,0.7930905818939209,0.46134403347969055,2.224308490753174,1.3678842782974243,0.6826592683792114,0.3495950698852539,0.02902790904045105,0.05321720987558365,0.06463959068059921,0.0,0.39654529094696045,0.9226880669593811,0.2693120837211609,0.1952594816684723,0.9783469438552856,1.0,0.6991901397705078,0.580558180809021,0.03847339749336243,5.321721076965332,12927.9189453125,0.09051394462585449,3.306196928024292,1.4114458560943604,0.07851414382457733,7.276788234710693
406,3208.15478515625,656.4814453125,0.7892264127731323,0.45996952056884766,2.2295258045196533,1.3435628414154053,0.6748261451721191,0.3454713821411133,0.03216686472296715,0.0536874458193779,0.06505303829908371,0.0,0.39461320638656616,0.9199390411376953,0.2702943682670593,0.1943880170583725,0.9786742925643921,1.0,0.6909427642822266,0.6433373689651489,0.036792442202568054,5.368744850158691,13010.607421875,0.0895366296172142,4.034022331237793,2.1712646484375,0.09005193412303925,7.061319828033447
407,3383.51806640625,749.9459228515625,0.7324726581573486,0.44991058111190796,1.9775365591049194,1.2568254470825195,0.6285912990570068,0.32159680128097534,0.038161322474479675,0.05364394187927246,0.06508608907461166,0.0,0.3662363290786743,0.8998211622238159,0.24966301023960114,0.19557416439056396,0.9796140193939209,1.0,0.6431936025619507,0.7632264494895935,0.0416143536567688,5.364394187927246,13017.21875,0.08983992040157318,6.288823127746582,2.9689090251922607,0.1433790624141693,6.026590824127197
408,3366.12353515625,755.5050048828125,0.7243067622184753,0.4467710852622986,2.020901679992676,1.2313294410705566,0.616912841796875,0.3157021999359131,0.035625334829092026,0.05384434759616852,0.06510774046182632,0.0,0.36215338110923767,0.8935421705245972,0.2587369382381439,0.19522368907928467,0.9796188473701477,1.0,0.6314043998718262,0.7125067114830017,0.044040970504283905,5.384434700012207,13021.548828125,0.08989695459604263,6.827154159545898,3.2527875900268555,0.15833552181720734,6.333217144012451
409,3495.68701171875,805.1142578125,0.699664831161499,0.44277262687683105,1.8520842790603638,1.168708086013794,0.5889131426811218,0.3009549081325531,0.04039866104722023,0.053750358521938324,0.06505163013935089,0.0,0.3498324155807495,0.8855452537536621,0.24345049262046814,0.19401422142982483,0.9804713726043701,1.0,0.6019098162651062,0.8079732656478882,0.04542669653892517,5.375035762786865,13010.326171875,0.09018073976039886,6.901747226715088,3.693406105041504,0.15530925989151,6.896727561950684
410,3253.30712890625,757.2305297851562,0.7002971172332764,0.44059431552886963,1.8846135139465332,1.1871503591537476,0.5989037752151489,0.3064388036727905,0.037834711372852325,0.05434347689151764,0.06589771807193756,0.0,0.3501485586166382,0.8811886310577393,0.2436821609735489,0.19322708249092102,0.979752779006958,1.0,0.612877607345581,0.7566941976547241,0.04538898169994354,5.434347629547119,13179.5458984375,0.08968043327331543,6.708294868469238,3.1967639923095703,0.1533045768737793,7.117763519287109
411,3314.998291015625,791.43994140625,0.6844607591629028,0.43799668550491333,1.8428125381469727,1.1673210859298706,0.5898407101631165,0.3019552230834961,0.03819354251027107,0.054288409650325775,0.06637173891067505,0.0,0.3422303795814514,0.8759933710098267,0.24344265460968018,0.19284267723560333,0.9797290563583374,1.0,0.6039104461669922,0.7638709545135498,0.04837343096733093,5.4288411140441895,13274.34765625,0.08997288346290588,7.508535861968994,3.293226718902588,0.17626717686653137,6.714348793029785
412,3421.146484375,841.859130859375,0.6530728936195374,0.4270016551017761,1.7771751880645752,1.116273283958435,0.5614972710609436,0.2872313857078552,0.03660855442285538,0.05437929555773735,0.06633880734443665,0.0,0.3265364468097687,0.8540033102035522,0.24191814661026,0.19314777851104736,0.9804404973983765,1.0,0.5744627714157104,0.7321710586547852,0.0501912459731102,5.437930107116699,13267.759765625,0.08992123603820801,9.542214393615723,4.675770282745361,0.2203502506017685,6.441473960876465
413,3370.0576171875,842.8836669921875,0.6478463411331177,0.4267142415046692,1.7530419826507568,1.112142562866211,0.5582364797592163,0.2856646180152893,0.04056806117296219,0.05467633530497551,0.06658855080604553,0.0,0.32392317056655884,0.8534284830093384,0.23985445499420166,0.19456641376018524,0.9802143573760986,1.0,0.5713292360305786,0.8113612532615662,0.053311049938201904,5.467633247375488,13317.7109375,0.08973994851112366,9.057304382324219,4.014647483825684,0.21522802114486694,6.900707244873047
414,3374.719970703125,834.65185546875,0.6450604200363159,0.4281178116798401,1.7998310327529907,1.127445101737976,0.5710424780845642,0.2923731207847595,0.03697734326124191,0.05500418320298195,0.06744982302188873,0.0,0.32253021001815796,0.8562356233596802,0.2434144914150238,0.19244736433029175,0.9799903631210327,1.0,0.584746241569519,0.7395468950271606,0.05276326835155487,5.500418186187744,13489.96484375,0.08920605480670929,9.71574878692627,4.187147617340088,0.23219963908195496,6.325953483581543
415,3392.92431640625,881.1533813476562,0.6174671649932861,0.4157494306564331,1.7075520753860474,1.0602689981460571,0.5435714721679688,0.27816686034202576,0.03828701749444008,0.055170103907585144,0.06739610433578491,0.0,0.30873358249664307,0.8314988613128662,0.23786190152168274,0.1910896748304367,0.9807184934616089,1.0,0.5563337206840515,0.7657402753829956,0.05552900210022926,5.517010688781738,13479.220703125,0.0894673615694046,10.974603652954102,4.703725814819336,0.2650013267993927,6.224490642547607
416,3305.03271484375,848.6825561523438,0.6387608051300049,0.4217142164707184,1.7562408447265625,1.1082818508148193,0.56402188539505,0.28870290517807007,0.03605347126722336,0.05588201433420181,0.06798499822616577,0.0,0.31938040256500244,0.8434284329414368,0.23875346779823303,0.1916370689868927,0.9803709387779236,1.0,0.5774058103561401,0.7210693955421448,0.05212581902742386,5.588201522827148,13597.0,0.0888536125421524,11.043065071105957,5.013367176055908,0.26198017597198486,5.818658828735352
417,3386.965576171875,880.19384765625,0.6192785501480103,0.4168289303779602,1.7436896562576294,1.0839838981628418,0.5516228675842285,0.2825499176979065,0.037144988775253296,0.05595673620700836,0.06835522502660751,0.0,0.3096392750740051,0.8336578607559204,0.23954743146896362,0.19117504358291626,0.9799888134002686,1.0,0.565099835395813,0.7428997755050659,0.05615619570016861,5.595673561096191,13671.0439453125,0.08891057968139648,11.59429931640625,5.329355716705322,0.27616190910339355,5.747842788696289
418,3324.61767578125,875.0342407226562,0.6225969791412354,0.4135541319847107,1.7179179191589355,1.083821177482605,0.5535759329795837,0.28369593620300293,0.041745711117982864,0.056376807391643524,0.06881280243396759,0.0,0.3112984895706177,0.8271082639694214,0.23699907958507538,0.19096757471561432,0.9798269867897034,1.0,0.5673918724060059,0.8349142074584961,0.055142842233181,5.637680530548096,13762.560546875,0.08868740499019623,12.171551704406738,5.5809478759765625,0.2875877916812897,5.433271408081055
419,3369.980224609375,911.0152587890625,0.5987644791603088,0.4048786461353302,1.6695374250411987,1.0470713376998901,0.5364313721656799,0.27480605244636536,0.04507218301296234,0.056300632655620575,0.06890532374382019,0.0,0.2993822395801544,0.8097572922706604,0.23483555018901825,0.19043222069740295,0.9802234768867493,1.0,0.5496121048927307,0.901443600654602,0.057611819356679916,5.630063056945801,13781.064453125,0.08874174952507019,13.723627090454102,5.744137763977051,0.33275601267814636,4.649288654327393
420,3367.3720703125,906.2369995117188,0.6006685495376587,0.4081789255142212,1.6330829858779907,1.0523525476455688,0.5393435955047607,0.2763451933860779,0.0451325923204422,0.056696198880672455,0.06939028203487396,0.0,0.30033427476882935,0.8163578510284424,0.23251891136169434,0.18987731635570526,0.9800863265991211,1.0,0.5526903867721558,0.9026517868041992,0.05610104650259018,5.669619560241699,13878.056640625,0.08872365206480026,13.572017669677734,6.595795154571533,0.32029619812965393,4.888977527618408
421,3255.482177734375,841.3131103515625,0.6075436472892761,0.4177584648132324,1.8195971250534058,1.1131203174591064,0.57597815990448,0.2960776090621948,0.036829687654972076,0.05722527951002121,0.0714033842086792,0.0,0.30377182364463806,0.8355169296264648,0.2471168339252472,0.18821394443511963,0.9777483940124512,1.0,0.5921552181243896,0.7365938425064087,0.06090015172958374,5.722528457641602,14280.677734375,0.08842295408248901,11.70677661895752,5.610626220703125,0.27799129486083984,5.415715217590332
422,3226.0126953125,800.4734497070312,0.634234607219696,0.43012911081314087,1.8625291585922241,1.1445691585540771,0.5979553461074829,0.3072488307952881,0.03210325911641121,0.05752135440707207,0.07138533890247345,0.0,0.317117303609848,0.8602582216262817,0.24411426484584808,0.18660840392112732,0.9775070548057556,1.0,0.6144976615905762,0.642065167427063,0.05613027140498161,5.752135276794434,14277.068359375,0.08866775035858154,10.08202075958252,5.131112098693848,0.23966635763645172,5.779045581817627
423,3306.927001953125,835.3181762695312,0.6165428757667542,0.4242734909057617,1.8149579763412476,1.094580054283142,0.5734848976135254,0.2943365275859833,0.03701407462358475,0.05765210837125778,0.07139365375041962,0.0,0.3082714378833771,0.8485469818115234,0.24149081110954285,0.18611347675323486,0.9783936738967896,1.0,0.5886730551719666,0.7402814626693726,0.05666795000433922,5.76521110534668,14278.73046875,0.08852151781320572,10.93620491027832,5.803020000457764,0.25402167439460754,5.642782211303711
424,3311.103271484375,843.970947265625,0.628018856048584,0.4240604043006897,1.6800509691238403,1.0979924201965332,0.577434778213501,0.29600822925567627,0.0378028079867363,0.05802799016237259,0.07112759351730347,0.0,0.314009428024292,0.8481208086013794,0.22784502804279327,0.18633264303207397,0.9792722463607788,1.0,0.5920164585113525,0.7560561895370483,0.054902758449316025,5.802799224853516,14225.5185546875,0.0882565826177597,10.961385726928711,5.883216381072998,0.26029640436172485,5.471266746520996
